FID,wkb_geometry,id,parkomat_id,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.995,POINT (12.561188766738171 55.687587704059965),928,1122,5192,BLÅ,IN,NØRREBROGADE,7,,2000173,2010-03-01,
parkomat.996,POINT (12.561554431368027 55.68769183852062),929,1123,5192,BLÅ,IN,NØRREBROGADE,14,,2000173,2010-03-01,
parkomat.997,POINT (12.559176266760609 55.6910664308322),930,1124,2404,BLÅ,IN,GULDBERGSGADE,7B,,2000173,2010-03-01,
parkomat.998,POINT (12.543501693076829 55.68947282719181),931,1127,3332,BLÅ,IN,JAGTVEJ,16,,2000173,2010-03-01,
parkomat.999,POINT (12.556345431464159 55.68331835886635),932,1128,8636,BLÅ,IN,ÅBOULEVARD,12,,2000173,2010-03-01,
parkomat.1000,POINT (12.571765025829393 55.70633617495179),933,2295,0732,BLÅ,ÅP,Borgmester Jensens Allé,,,2000173,2010-03-01,
parkomat.1001,POINT (12.551827387522058 55.67218794916206),934,3152,8200,BLÅ,VB,WESTEND,3,,2000174,2010-03-01,
parkomat.1002,POINT (12.552002594355336 55.67136105505508),935,3153,8200,BLÅ,VB,WESTEND,17,,2000174,2010-03-01,
parkomat.1003,POINT (12.55208862142448 55.67048098534071),936,3154,8200,BLÅ,VB,WESTEND,26,Inventarzone,2000174,2010-03-01,
parkomat.1004,POINT (12.551155570287369 55.66818787104433),937,3156,6288,BLÅ,VB,SAXOGADE,90,,2000174,2010-03-01,
parkomat.1005,POINT (12.551332219512265 55.66866124707671),938,3157,3312,BLÅ,VB,ISTEDGADE,112,,2000174,2010-03-01,
parkomat.1006,POINT (12.549166442943022 55.66804344003386),939,3158,7924,BLÅ,VB,VALDEMARSGADE,53,,2000174,2010-03-01,
parkomat.1007,POINT (12.548042821719083 55.66918277285123),940,3159,1960,BLÅ,VB,FREDERIKSSTADSGADE,3,,2000174,2010-03-01,
parkomat.1008,POINT (12.54726614497432 55.669165406386924),941,3160,1960,BLÅ,VB,FREDERIKSSTADSGADE,6,,2000174,2010-03-01,
parkomat.1009,POINT (12.547965769411837 55.668625535954824),942,3161,4876,BLÅ,VB,MYSUNDEGADE,8,,2000174,2010-03-01,
parkomat.1010,POINT (12.548253571671168 55.66777396738013),943,3162,4876,BLÅ,VB,MYSUNDEGADE,25,,2000174,2010-03-01,
parkomat.1011,POINT (12.54704885847683 55.66753200784058),944,3163,1588,BLÅ,VB,ENGHAVE PLADS,6,,2000174,2010-03-01,
parkomat.1012,POINT (12.547140405797062 55.66801156169364),945,3164,1812,BLÅ,VB,FLENSBORGGADE,22,,2000174,2010-03-01,
parkomat.1013,POINT (12.547030373005338 55.66853280927613),946,3165,1812,BLÅ,VB,FLENSBORGGADE,10,,2000174,2010-03-01,
parkomat.1014,POINT (12.54577807518492 55.66760253311163),947,3166,2508,BLÅ,VB,HADERSLEVGADE,16,,2000174,2010-03-01,
parkomat.1015,POINT (12.545976047858263 55.66801591468913),948,3167,2508,BLÅ,VB,HADERSLEVGADE,9,,2000174,2010-03-01,
parkomat.1016,POINT (12.545710056285122 55.668996041173166),949,3168,1960,BLÅ,VB,FREDERIKSSTADSGADE,15,,2000174,2010-03-01,
parkomat.1017,POINT (12.546530284475745 55.66960629525341),950,3169,4684,BLÅ,VB,MATTHÆUSGADE,50,,2000174,2010-03-01,
parkomat.1018,POINT (12.547907931110114 55.66978463285564),951,3170,4684,BLÅ,VB,MATTHÆUSGADE,22,,2000174,2010-03-01,
parkomat.1019,POINT (12.546687672094269 55.67192326214658),952,3171,8204,BLÅ,VB,VESTERBROGADE,102,,2000174,2010-03-01,
parkomat.1020,POINT (12.543780375718637 55.67096971826733),953,3176,7116,BLÅ,VB,SUNDEVEDSGADE,2,,2000174,2010-03-01,
parkomat.1021,POINT (12.545771111883877 55.67037726687806),954,3177,1592,BLÅ,VB,ENGHAVEVEJ,14,,2000174,2010-03-01,
parkomat.1022,POINT (12.545071803143863 55.669615595180645),955,3179,7116,BLÅ,VB,SUNDEVEDSGADE,20A,,2000174,2010-03-01,
parkomat.1023,POINT (12.5449205831651 55.66839000824366),956,3180,1592,BLÅ,VB,ENGHAVEVEJ,51,,2000174,2010-03-01,
parkomat.1024,POINT (12.54453820133381 55.67040104325449),957,3183,7116,BLÅ,VB,SUNDEVEDGADE,13,,2000174,2010-03-01,
parkomat.1025,POINT (12.543198228114626 55.67106251658816),958,3184,8204,BLÅ,VB,VESTERBROGADE,126,,2000174,2010-03-01,
parkomat.1026,POINT (12.542210942603464 55.670807859058755),959,3185,8204,BLÅ,VB,VESTERBROGADE,148,,2000174,2010-03-01,
parkomat.1027,POINT (12.541133423462824 55.670310503527965),960,3186,8204,BLÅ,VB,VESTERBROGADE,131,,2000174,2010-03-01,
parkomat.1028,POINT (12.539845571851663 55.66785300907729),961,3188,8212,BLÅ,VB,VESTER FÆLLEDVEJ,42,,2000174,2010-03-01,
parkomat.1029,POINT (12.539942773174541 55.66751069807649),962,3189,8212,BLÅ,VB,VESTER FÆLLEDVEJ,45,,2000174,2010-03-01,
parkomat.1030,POINT (12.540737453752314 55.66738279185278),963,3190,1476,BLÅ,VB,EJDERSTEDSGADE,8,,2000174,2010-03-01,
parkomat.1031,POINT (12.541171594471889 55.66820638620267),964,3191,4496,BLÅ,VB,LYRSKOVGADE,,,2000174,2010-03-01,
parkomat.1032,POINT (12.541067172452934 55.668383787163094),965,3192,4496,BLÅ,VB,LYRSKOVGADE,32,,2000174,2010-03-01,
parkomat.1033,POINT (12.542986553685843 55.66776977265002),966,3193,4496,BLÅ,VB,LYRSKOVGADE,,,2000174,2010-03-01,
parkomat.1034,POINT (12.5432314289984 55.66789959704951),967,3194,4496,BLÅ,VB,LYRSKOVGADE,8,,2000174,2010-03-01,
parkomat.1035,POINT (12.540657256638447 55.66901028364549),968,3195,7676,BLÅ,VB,TRØJBORGGADE,4,,2000174,2010-03-01,
parkomat.1036,POINT (12.542012749577749 55.66913379620409),969,3196,0140,BLÅ,VB,AMERIKAVEJ,20A,,2000174,2010-03-01,
parkomat.1037,POINT (12.541756282119437 55.669754407101976),970,3197,0140,BLÅ,VB,AMERIKAVEJ,3B,,2000174,2010-03-01,
parkomat.1038,POINT (12.54249873402347 55.66985709549364),971,3198,0140,BLÅ,VB,TØNDERGADE,17,,2000174,2010-03-01,
parkomat.1039,POINT (12.543444491164164 55.67017394667142),972,3199,7780,BLÅ,VB,TØNDERGADE,10,,2000174,2010-03-01,
parkomat.1040,POINT (12.543682644825568 55.669753858189544),973,3218,0140,BLÅ,VB,HEDEBYGADE,6,,2000174,2010-03-01,
parkomat.1041,POINT (12.544161686192203 55.66912139017796),974,3201,0140,BLÅ,VB,HEDEBYGADE,16,,2000174,2010-03-01,
parkomat.1042,POINT (12.53889096573398 55.668829958637204),975,3202,1088,BLÅ,VB,CARSTENSGADE,22,,2000174,2010-03-01,
parkomat.1043,POINT (12.538349238346308 55.66868857864086),976,3203,1088,BLÅ,VB,Carstensgade,36,Inventarzone,2000174,2010-03-01,
parkomat.1044,POINT (12.537129456130142 55.66836766796213),977,3204,1088,BLÅ,VB,CARSTENSGADE,64,,2000174,2010-03-01,
parkomat.1045,POINT (12.536945781460973 55.667572792754434),978,3205,4048,BLÅ,VB,KÜCHLERSGADE,22,,2000174,2010-03-01,
parkomat.1046,POINT (12.537787879682218 55.6676925517532),979,3206,4048,BLÅ,VB,KÜCHLERSGADE,41,,2000174,2010-03-01,
parkomat.1047,POINT (12.537704638403325 55.66675232438362),980,3209,3396,BLÅ,VB,JERICHAUSGADE,-,,2000174,2010-03-01,
parkomat.1048,POINT (12.540257022288436 55.66645907421336),981,3210,1476,BLÅ,VB,EJDERSTEDSGADE,,,2000174,2010-03-01,
parkomat.1049,POINT (12.540221280261319 55.66628450441467),982,3211,5100,BLÅ,VB,NY CARLSBERG VEJ,,,2000174,2010-03-01,
parkomat.1050,POINT (12.541147041547319 55.66614527167418),983,3212,5100,BLÅ,VB,NY CARLSBERG VEJ,35,,2000174,2010-03-01,
parkomat.1051,POINT (12.542081075591254 55.66606476239148),984,3213,5100,BLÅ,VB,NY CARLSBERG VEJ,31,,2000174,2010-03-01,
parkomat.1052,POINT (12.542868363809468 55.66613504477878),985,3214,5100,BLÅ,VB,NY CARLSBERG VEJ,,,2000174,2010-03-01,
parkomat.1053,POINT (12.54458937410002 55.665913499476545),986,3215,5100,BLÅ,VB,NY CARLSBERG VEJ,28,,2000174,2010-03-01,
parkomat.1054,POINT (12.54459126336381 55.665744715507344),987,3216,5100,BLÅ,VB,NY CARLSBERG VEJ,19,,2000174,2010-03-01,
parkomat.1055,POINT (12.545946086128978 55.66572909874019),988,3217,5100,BLÅ,VB,NY CARLSBERG VEJ,12,,2000174,2010-03-01,
parkomat.1056,POINT (12.547018423184634 55.66534394810292),989,3219,5100,BLÅ,VB,NY CARLSBERG VEJ,7,,2000174,2010-03-01,
parkomat.1057,POINT (12.548727172858415 55.665421000239625),990,3220,6224,BLÅ,VB,SANKELMARKSGADE,21,,2000174,2010-03-01,
parkomat.1058,POINT (12.547280597160102 55.66452588721993),991,3221,7288,BLÅ,VB,SØNDER BOULEVARD,93,,2000174,2010-03-01,
parkomat.1059,POINT (12.546938302900756 55.664818072703),992,3222,7288,BLÅ,VB,SØNDER BOULEVARD,90,,2000174,2010-03-01,
parkomat.1060,POINT (12.546140386363083 55.66426235865197),993,3223,7288,BLÅ,VB,SØNDER BOULEVARD,101,,2000174,2010-03-01,
parkomat.1061,POINT (12.544765748353395 55.66399391867127),994,3224,7288,BLÅ,VB,SØNDER BOULEVARD,111,,2000174,2010-03-01,
parkomat.1062,POINT (12.54281009993449 55.66401550883955),995,3225,7288,BLÅ,VB,SØNDER BOULEVARD,110,,2000174,2010-03-01,
parkomat.1063,POINT (12.543202399817337 55.66373070801498),996,3226,7288,BLÅ,VB,SØNDER BOULEVARD,127,,2000174,2010-03-01,
parkomat.1064,POINT (12.541799227919972 55.66374067715281),997,3227,7288,BLÅ,VB,SØNDER BOULEVARD,112,,2000174,2010-03-01,
parkomat.1065,POINT (12.539711911546634 55.663664503258715),998,3228,7288,BLÅ,VB,SØNDER BOULEVARD,122,,2000174,2010-03-01,
parkomat.1066,POINT (12.538518362574665 55.663498026853574),999,3229,7288,BLÅ,VB,SØNDER BOULEVARD,139,,2000174,2010-03-01,
parkomat.1067,POINT (12.538372582481191 55.66378615585097),1000,3230,7288,BLÅ,VB,SØNDER BOULEVARD,134,,2000174,2010-03-01,
parkomat.1068,POINT (12.538289406346948 55.66442253977783),1001,3231,8212,BLÅ,VB,VESTERFÆLLEDVEJ,87,,2000174,2010-03-01,
parkomat.1069,POINT (12.538615656748402 55.665627901302585),1002,3232,8212,BLÅ,VB,VESTERFÆLLEDVEJ,,,2000174,2010-03-01,
parkomat.1070,POINT (12.539164002916081 55.66426262330878),1003,3233,0164,BLÅ,VB,ANGELGADE,2,,2000174,2010-03-01,
parkomat.1071,POINT (12.539411095819181 55.66526993632241),1004,3234,0096,BLÅ,VB,ALSGADE,24,,2000174,2010-03-01,
parkomat.1072,POINT (12.540466240457787 55.664935155501475),1005,3235,0096,BLÅ,VB,ALSGADE,11,,2000174,2010-03-01,
parkomat.1073,POINT (12.542011240123088 55.66478679815038),1006,3236,0096,BLÅ,VB,ALSGADE,1,,2000174,2010-03-01,
parkomat.1074,POINT (12.540927377506753 55.665400382838186),1007,3237,6584,BLÅ,VB,SLESVIGSGADE,13,,2000174,2010-03-01,
parkomat.1075,POINT (12.540284288535348 55.66412020751191),1008,3238,6584,BLÅ,VB,SLESVIGSGADE,33,,2000174,2010-03-01,
parkomat.1076,POINT (12.541236589908124 55.66381331692837),1009,3239,1264,BLÅ,VB,DANNEVIRKEGADE,27,,2000174,2010-03-01,
parkomat.1077,POINT (12.54125782840498 55.66440666273642),1010,3240,1264,BLÅ,VB,DANNEVIRKEGADE,28,,2000174,2010-03-01,
parkomat.1078,POINT (12.541689008276652 55.664698464335395),1011,3241,1264,BLÅ,VB,DANNEVIRKEGADE,19,,2000174,2010-03-01,
parkomat.1079,POINT (12.541608345662967 55.6651319810291),1012,3242,1264,BLÅ,VB,DANNEVIRKEGADE,18,,2000174,2010-03-01,
parkomat.1080,POINT (12.542254718504221 55.66571805806927),1013,3243,1264,BLÅ,VB,DANNEVIRKEGADE,3,Eksisterende fortovsø,2000174,2010-03-01,
parkomat.1081,POINT (12.542930237739723 55.66548849354393),1014,3244,1592,BLÅ,VB,ENGHAVEVEJ,56,,200174,2010-03-01,
parkomat.1082,POINT (12.54325283123436 55.66533034644487),1015,3245,1592,BLÅ,VB,ENGHAVEVEJ,63,,200174,2010-03-01,
parkomat.1083,POINT (12.542412004712645 55.664611516197574),1016,3246,1592,BLÅ,VB,ENGHAVEVEJ,66,,200174,2010-03-01,
parkomat.1084,POINT (12.543348688460942 55.664832586961346),1017,3247,6860,BLÅ,VB,STENDERUPGADE,2,,200174,2010-03-01,
parkomat.1085,POINT (12.54399550114775 55.664214344724485),1018,3248,6860,BLÅ,VB,STENDERUPGADE,9,,200174,2010-03-01,
parkomat.1086,POINT (12.544245263218116 55.66527554625655),1019,3249,0480,BLÅ,VB,BEVTOFTGADE,3A,,200174,2010-03-01,
parkomat.1087,POINT (12.544199742599593 55.66496887489716),1020,3250,0968,BLÅ,VB,BUSTRUPGADE,6,Husmur,200174,2010-03-01,
parkomat.1088,POINT (12.544761550800555 55.66461237360174),1021,3251,0968,BLÅ,VB,BUSTRUPGADE,9,,200174,2010-03-01,
parkomat.1089,POINT (12.545272386141672 55.66501117725623),1022,3252,6084,BLÅ,VB,RØDDINGGADE,8,,200174,2010-03-01,
parkomat.1090,POINT (12.545651990369347 55.66452141272316),1023,3253,6084,BLÅ,VB,RØDDINGGADE,9,,200174,2010-03-01,
parkomat.1091,POINT (12.546328667786735 55.6650127299107),1024,3254,2508,BLÅ,VB,HADERSLEVGADE,9,,200174,2010-03-01,
parkomat.1092,POINT (12.5460896029951 55.666137973643856),1025,3255,2508,BLÅ,VB,HADERSLEVGADE,28,,200174,2010-03-01,
parkomat.1093,POINT (12.54624350270695 55.66677439071477),1026,3256,2508,BLÅ,VB,HADERSLEVGADE,25,,200174,2010-03-01,
parkomat.1094,POINT (12.545679363066471 55.66680345827487),1027,3257,1588,BLÅ,VB,ENGHAVE PLADS,13,,200174,2010-03-01,
parkomat.1095,POINT (12.544418866515837 55.66628941961393),1028,3258,1588,BLÅ,VB,ENGHAVE PLADS,23,,200174,2010-03-01,
parkomat.1096,POINT (12.547652318875716 55.66656906182306),1029,3259,1812,BLÅ,VB,FLENSBORGGADE,39,,200174,2010-03-01,
parkomat.1097,POINT (12.547487952410352 55.66596841708725),1030,3260,1812,BLÅ,VB,FLENSBORGGADE,34,Husmur,200174,2010-03-01,
parkomat.1098,POINT (12.54787667543386 55.66550746388077),1031,3261,1812,BLÅ,VB,FLENSBORGGADE,57,,200174,2010-03-01,
parkomat.1099,POINT (12.548430209431075 55.6668459681413),1032,3262,6224,BLÅ,VB,SANKELMARKSGADE,1,,2000174,2010-03-01,
parkomat.1100,POINT (12.548401659555024 55.66593262979719),1033,3263,6224,BLÅ,VB,SANKELMARKSGADE,22,,2000174,2010-03-01,
parkomat.1101,POINT (12.548245370710289 55.66454623807523),1034,3264,3812,BLÅ,VB,KNUD LAVARDS GADE,1,,2000174,2010-03-01,
parkomat.1102,POINT (12.548579347118931 55.66408234550624),1035,3265,3812,BLÅ,VB,KNUD LAVARDS GADE,10,,2000174,2010-03-01,
parkomat.1103,POINT (12.546852750758394 55.66415373640335),1036,3266,1636,BLÅ,VB,ERIK EJEGODS GADE,3,,2000174,2010-03-01,
parkomat.1104,POINT (12.546779834858667 55.663817286578634),1037,3267,1636,BLÅ,VB,ERIK EJEGODS GADE,4,,2000174,2010-03-01,
parkomat.1105,POINT (12.545937732342988 55.66405695461106),1038,3268,0682,BLÅ,VB,BODILSGADE,1,,2000174,2010-03-01,
parkomat.1106,POINT (12.545469925797395 55.66363074665303),1039,3269,3272,BLÅ,VB,INGERSLEVSGADE,170,Husmur,2000174,2010-03-01,
parkomat.1107,POINT (12.544413887145557 55.663483625528094),1040,3270,3272,BLÅ,VB,INGERSLEVSGADE,178,,2000174,2010-03-01,
parkomat.1108,POINT (12.546681619795713 55.666395417441706),1041,3271,3876,BLÅ,VB,KONGSHØJGADE,5,Husmur,2000174,2010-03-01,
parkomat.1109,POINT (12.579934086059579 55.669107609235844),1042,8000,3300,BLÅ,IB,ISLANDS BRYGGE,1B,,2000151,2010-03-01,
parkomat.1110,POINT (12.579218072161162 55.66851152758945),1043,8001,3300,BLÅ,IB,ISLANDS BRYGGE,9,,2000151,2010-03-01,
parkomat.1111,POINT (12.578384262585688 55.66789817061366),1044,8002,3300,BLÅ,IB,ISLANDS BRYGGE,13,,2000151,2010-03-01,
parkomat.1112,POINT (12.577790076852661 55.6674907733619),1045,8003,3300,BLÅ,IB,ISLANDS BRYGGE,17,,2000151,2010-03-01,
parkomat.1113,POINT (12.580290534791411 55.66855276523553),1046,8004,7404,BLÅ,IB,THORSHAVNSGADE,10,,2000151,2010-03-01,
parkomat.1114,POINT (12.579261340344653 55.66773673627662),1047,8007,7404,BLÅ,IB,THORSHAVNSGADE,22,,2000151,2010-03-01,
parkomat.1115,POINT (12.578472277790654 55.66717992427096),1048,8008,7404,BLÅ,IB,THORSHAVNSGADE,26,,2000151,2010-03-01,
parkomat.1116,POINT (12.578676465101445 55.66701287777492),1049,8009,7404,BLÅ,IB,THORSHAVNSGADE,27,,2000151,2010-03-01,
parkomat.1117,POINT (12.587488654590826 55.66659603643821),1050,8010,0232,BLÅ,IB,ARTILLERIVEJ,3,,2000151,2010-03-01,
parkomat.1118,POINT (12.586791609781706 55.66636095677655),1051,8011,0232,BLÅ,IB,ARTILLERIVEJ,4,,2000151,2010-03-01,
parkomat.1119,POINT (12.586121411561997 55.66553134188962),1052,8012,0232,BLÅ,IB,ARTILLERIVEJ,5,,2000151,2010-03-01,
parkomat.1120,POINT (12.585261363390996 55.665047702890234),1053,8013,0232,BLÅ,IB,ARTILLERIVEJ,49,,2000151,2010-03-01,
parkomat.1121,POINT (12.585306883164797 55.66532173215515),1054,8014,0232,BLÅ,IB,ARTILLERIVEJ,30,,2000151,2010-03-01,
parkomat.1122,POINT (12.584986496154528 55.66607739539047),1055,8015,8122,BLÅ,IB,WEIDEKAMPSGADE,5,Inventarzone,2000151,2010-03-01,
parkomat.1123,POINT (12.583748933002218 55.6665994280974),1056,8016,8122,BLÅ,IB,WEIDEKAMPSGADE,23,Inventarzone,2000151,2010-03-01,
parkomat.1124,POINT (12.577895397721285 55.66700018794173),1057,8019,5000,BLÅ,IB,NJALSGADE,1,,2000151,2010-03-01,
parkomat.1125,POINT (12.577841744709872 55.666808138288005),1058,8020,5000,BLÅ,IB,NJALSGADE,6,,2000151,2010-03-01,
parkomat.1126,POINT (12.57993328731746 55.66593055450494),1059,8021,5000,BLÅ,IB,NJALSGADE,26A,,2000151,2010-03-01,
parkomat.1127,POINT (12.580364421559297 55.66595165852421),1060,8022,5000,BLÅ,IB,NJALSGADE,21A,,2000151,2010-03-01,
parkomat.1128,POINT (12.581452591363128 55.66533124063835),1061,8023,5000,BLÅ,IB,NJALSGADE,34,,2000151,2010-03-01,
parkomat.1129,POINT (12.581453141024754 55.66544605707896),1062,8024,5000,BLÅ,IB,NJALSGADE,33,,2000151,2010-03-01,
parkomat.1130,POINT (12.582450610139757 55.664866975441186),1063,8025,5000,BLÅ,IB,NJALSGADE,48,Husmur,2000151,2010-03-01,
parkomat.1131,POINT (12.58308202517155 55.664803176080866),1064,8026,5000,BLÅ,IB,NJALSGADE,71,,2000151,2010-03-01,
parkomat.1132,POINT (12.577036134214204 55.666578103384005),1065,8027,1468,BLÅ,IB,EGILSGADE,2,,2000151,2010-03-01,
parkomat.1133,POINT (12.57789413913083 55.66635569052938),1066,8028,1468,BLÅ,IB,EGILSGADE,13,,2000151,2010-03-01,
parkomat.1134,POINT (12.57851981268557 55.66594718041275),1067,8029,1468,BLÅ,IB,EGILSGADE,20,,2000151,2010-03-01,
parkomat.1135,POINT (12.581455655113785 55.66471957194119),1068,8030,1468,BLÅ,IB,EGILSGADE,46,,2000151,2010-03-01,
parkomat.1136,POINT (12.58267309086125 55.664203118946595),1069,8031,1468,BLÅ,IB,EGILSGADE,64,,2000151,2010-03-01,
parkomat.1137,POINT (12.58322853949775 55.66407662606436),1070,8032,1468,BLÅ,IB,EGILSGADE,59,,2000151,2010-03-01,
parkomat.1138,POINT (12.582573972595243 55.663654992902),1071,8033,2436,BLÅ,IB,GUNLØGSGADE,62,,2000151,2010-03-01,
parkomat.1139,POINT (12.582076786619966 55.664008368513116),1072,8034,2436,BLÅ,IB,GUNLØGSGADE,59,,2000151,2010-03-01,
parkomat.1140,POINT (12.581156893291183 55.664184713811004),1073,8035,2436,BLÅ,IB,GUNLØGSGADE,48,Husmur,2000151,2010-03-01,
parkomat.1141,POINT (12.579903010689467 55.6648879673123),1074,8036,2436,BLÅ,IB,GUNLØGSGADE,37,,2000151,2010-03-01,
parkomat.1142,POINT (12.578718906100312 55.665251564689555),1075,8037,2436,BLÅ,IB,GUNLØGSGADE,20,,2000151,2010-03-01,
parkomat.1143,POINT (12.578085654324148 55.665661066187134),1076,8038,2436,BLÅ,IB,GUNLØGSGADE,19,,2000151,2010-03-01,
parkomat.1144,POINT (12.576929187376072 55.66597776113312),1077,8039,2436,BLÅ,IB,GUNLØGSGADE,4,Husmur,2000151,2010-03-01,
parkomat.1145,POINT (12.576228903052868 55.66627506134812),1078,8040,3300,BLÅ,IB,ISLANDS BRYGGE,,,2000151,2010-03-01,
parkomat.1146,POINT (12.57863448249392 55.66574567491101),1079,8041,3296,BLÅ,IB,ISAFJORDSGADE,8,,2000151,2010-03-01,
parkomat.1147,POINT (12.57831389693614 55.665277773483524),1080,8042,3296,BLÅ,IB,ISAFJORDSGADE,9,,2000151,2010-03-01,
parkomat.1148,POINT (12.577480937166694 55.66530594169293),1081,8043,0472,BLÅ,IB,BERGTHORASGADE,9,,2000151,2010-03-01,
parkomat.1149,POINT (12.578448865125734 55.66475096904864),1082,8044,0472,BLÅ,IB,BERGTHORASGADE,18,,2000151,2010-03-01,
parkomat.1150,POINT (12.579792190662738 55.66435439253482),1083,8045,0472,BLÅ,IB,BERGTHORASGADE,17,,2000151,2010-03-01,
parkomat.1151,POINT (12.58062070040293 55.663974072332074),1084,8046,0472,BLÅ,IB,BERGTHORASGADE,39,Inventarzone,2000151,2010-03-01,
parkomat.1152,POINT (12.581307772697802 55.66355831153575),1085,8047,0472,BLÅ,IB,BERGTHORASGADE,52,,2000151,2010-03-01,
parkomat.1153,POINT (12.580904741914518 55.66309711498967),1086,8048,2528,BLÅ,IB,HALFDANSGADE,38,,2000151,2010-03-01,
parkomat.1154,POINT (12.58003761389025 55.66360808355676),1087,8049,2528,BLÅ,IB,HALFDANSGADE,41,Inventarzone,2000151,2010-03-01,
parkomat.1155,POINT (12.588767061310852 55.70218824722705),1291,2406,6988,BLÅ,RA,STRANDBOULEVARDEN,58,,2000173,2010-03-01,
parkomat.1156,POINT (12.58986833821011 55.70142892184353),1292,2407,5160,BLÅ,RA,NÆSTVEDGADE,15,,2000173,2010-03-01,
parkomat.1157,POINT (12.589021301492657 55.701231524508735),1293,2408,6988,BLÅ,RA,STRANDBOULEVARDEN,33,,2000173,2010-03-01,
parkomat.1158,POINT (12.589694298302947 55.700780441600116),1294,2409,6988,BLÅ,RA,STRANDBOULEVARDEN,44,,2000173,2010-03-01,
parkomat.1159,POINT (12.591208849624392 55.70109859119598),1295,2410,8572,BLÅ,RA,ØSTBANEGADE,83,,2000173,2010-03-01,
parkomat.1160,POINT (12.591291149213115 55.700502410621006),1296,2411,3008,BLÅ,RA,HOLSTEINSGADE,66,"Blivende, eksisterende fortovsø",2000173,2010-03-01,
parkomat.1161,POINT (12.590112666737257 55.700202330197705),1297,2412,3008,BLÅ,RA,HOLSTEINSGADE,64,,2000173,2010-03-01,
parkomat.1162,POINT (12.589554794792088 55.70007752705646),1298,2413,3008,BLÅ,RA,HOLSTEINSGADE,62,,2000173,2010-03-01,
parkomat.1163,POINT (12.587528444456828 55.69969670650441),1299,2415,3008,BLÅ,RA,HOLSTEINSGADE,45,,2000173,2010-03-01,
parkomat.1164,POINT (12.588788203323737 55.699258480103325),1300,2416,6840,BLÅ,RA,STEEN BILLES GADE,1,,2000173,2010-03-01,
parkomat.1165,POINT (12.589919129867459 55.69957534743634),1301,2417,6988,BLÅ,RA,STRANDBOULEVARDEN,21,,2000173,2010-03-01,
parkomat.1166,POINT (12.590247158318348 55.69965806346142),1302,2418,6988,BLÅ,RA,STRANDBOULEVARDEN,32,,2000173,2010-03-01,
parkomat.1167,POINT (12.591382287088821 55.69982760210139),1303,2419,8572,BLÅ,RA,ØSTBANEGADE,55,,2000173,2010-03-01,
parkomat.1168,POINT (12.591306382482859 55.69910690446751),1304,2420,1168,BLÅ,RA,CLASSENSGADE,71,,2000173,2010-03-01,
parkomat.1169,POINT (12.591005924616915 55.69885186652515),1305,2421,1168,BLÅ,RA,CLASSENSGADE,70,,2000182,2010-03-01,
parkomat.1170,POINT (12.589289910889311 55.69843246221975),1306,2422,1168,BLÅ,RA,CLASSENSGADE,62,,2000182,2010-03-01,
parkomat.1171,POINT (12.588680181776123 55.69846857502309),1307,2423,1784,BLÅ,RA,FISKEDAMSGADE,2,,2000173,2010-03-01,
parkomat.1172,POINT (12.588336570350245 55.69820189194087),1308,2424,1168,BLÅ,RA,CLASSENSGADE,58,,2000182,2010-03-01,
parkomat.1173,POINT (12.586977662816698 55.69804534549935),1309,2425,1168,BLÅ,RA,CLASSENSGADE,49,,2000173,2010-03-01,
